set,subset,partition,filename,attack_family_token,relative_path,sha256,size_bytes,header_raw,column_names,schema_exact_match,has_utf8_bom,row_count,blank_line_count,malformed_row_count,malformed_wrong_field_count,malformed_bad_timestamp,malformed_bad_arbitration_id,malformed_bad_data_field,malformed_bad_attack_label,attack0_count,attack1_count,attack_ratio,empty_data_field_count,empty_data_field_attack1_count,timestamp_min,timestamp_max,timestamp_span_s,timestamp_decrease_count,timestamp_equal_consecutive_count,timestamp_max_decrease_s,unique_arbitration_id_count,arbitration_id_hexlen_min,arbitration_id_hexlen_max,data_field_hexlen_min,data_field_hexlen_max,data_field_hexlen_min_nonempty,odd_hexlen_data_field_count,attack_episode_count,attack_contiguity,first_attack_row,last_attack_row,longest_attack_episode_rows,attack_row_density_within_span,first_attack_timestamp,last_attack_timestamp,attack_time_span_s,max_gap_between_attack_frames_s,attack_time_episode_count_gap_gt_1s,attack_time_contiguity_gap_gt_1s,quoted_row_count,file_ends_with_newline,error
set_03,test_03_known_vehicle_unknown_attack,test,standstill-1.csv,standstill,set_03/test_03_known_vehicle_unknown_attack/standstill-1.csv,31aea31368aab8b752af9171bdf0251d17154317a4f619e71f518c6ae3531a5e,19907126,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,524245,0,0,0,0,0,0,0,522688,1557,0.00296999,0,0,1672531200.0,1672531403.2089219,203.208922,36,4,0.000030041,98,3,3,2,16,2,0,1535,multiple,247942,260995,2,0.119274,1672531296.3766241,1672531300.844594,4.467970,0.003892,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,standstill-2.csv,standstill,set_03/test_03_known_vehicle_unknown_attack/standstill-2.csv,013908f69690a7d4c031414068beb149b31fadf9783ef3cf27769525c6c45472,43445690,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1143404,0,0,0,0,0,0,0,1142858,546,0.00047752,0,0,1672531200.0,1672531644.238764,444.238764,14,0,0.000078917,98,3,3,2,16,2,0,546,multiple,714309,731770,1,0.031268,1672531477.6532919,1672531484.2382531,6.584961,0.013106,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,systematic-1.csv,systematic,set_03/test_03_known_vehicle_unknown_attack/systematic-1.csv,eaf6b5a45b6ad96ebe048366bade245840e956ed171ab90edffb190d4fa47032,29763272,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,776168,0,0,0,0,0,0,0,775672,496,0.00063904,30,30,1672531200.0,1672531501.711766,301.711766,0,4,0.000000000,548,3,3,0,16,2,0,496,multiple,215565,343440,1,0.003879,1672531283.8448222,1672531333.3929262,49.548104,0.100248,1,single_window,0,True,
set_03,test_03_known_vehicle_unknown_attack,test,systematic-2.csv,systematic,set_03/test_03_known_vehicle_unknown_attack/systematic-2.csv,c32557dff2d726c5595ffa3b0552c2ddfaa490ea553a373667e0f370239476f6,21678193,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,566869,0,0,0,0,0,0,0,566617,252,0.00044455,12,12,1672531200.0,1672531420.3914931,220.391493,0,2,0.000000000,339,3,3,0,16,2,0,252,multiple,76796,399760,1,0.000780,1672531229.8703792,1672531355.3955419,125.525163,0.500216,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,interval-1.csv,interval,set_03/test_04_unknown_vehicle_unknown_attack/interval-1.csv,bae034158b49ac5d63875c139704a98c25ddb5a322904fa854de585cfe5505c2,34641107,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,857154,0,0,0,0,0,0,0,765470,91684,0.10696328,0,0,1672531200.0,1672531674.4132152,474.413215,0,0,0.000000000,54,3,3,2,16,2,0,22918,multiple,26406,857150,8,0.110364,1672531216.362911,1672531674.4125619,458.049651,0.021782,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,interval-2.csv,interval,set_03/test_04_unknown_vehicle_unknown_attack/interval-2.csv,4c0d7fd5fabc804dc81ba8949242f0057bd1ab5c09dcc975d56e336cec41d19a,18663978,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,465145,0,0,0,0,0,0,0,451553,13592,0.02922100,0,0,1672531200.0,1672531479.8452291,279.845229,0,1,0.000000000,54,3,3,2,16,2,0,13591,multiple,12990,465136,2,0.030061,1672531208.0475671,1672531479.8421791,271.794612,0.021618,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,rpm-1.csv,rpm,set_03/test_04_unknown_vehicle_unknown_attack/rpm-1.csv,ed1de9001aadceb830229bf8a831106e2b5b06bfbf33870d1bc4dc92087705f4,19720399,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,488528,0,0,0,0,0,0,0,483698,4830,0.00988684,0,0,1672531200.0,1672531499.769563,299.769563,0,11,0.000000000,54,3,3,2,16,2,0,4575,multiple,92808,446979,2,0.013637,1672531257.5209908,1672531474.0208838,216.499893,56.281857,5,multiple_windows,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,rpm-2.csv,rpm,set_03/test_04_unknown_vehicle_unknown_attack/rpm-2.csv,8d69e9a2f72ded996c7c9284e257855a06825bb2d9aa1e285fbb5458c6826229,22946502,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,569888,0,0,0,0,0,0,0,569420,468,0.00082121,0,0,1672531200.0,1672531552.905797,352.905797,0,1,0.000000000,54,3,3,2,16,2,0,468,multiple,142970,220769,1,0.006015,1672531288.610544,1672531336.536608,47.926064,0.103663,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,rpm-accessory-1.csv,rpm-accessory,set_03/test_04_unknown_vehicle_unknown_attack/rpm-accessory-1.csv,0b2cd22e6efa958e9f6eaad0c413dc96c01fc9a917a73c0c4695951633d164b1,5220106,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,129817,0,0,0,0,0,0,0,128469,1348,0.01038385,0,0,1672531200.0,1672531279.615557,79.615557,0,1,0.000000000,54,3,3,2,16,2,0,1344,multiple,41499,49822,2,0.161941,1672531225.7089229,1672531230.035362,4.326439,0.004402,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,rpm-accessory-2.csv,rpm-accessory,set_03/test_04_unknown_vehicle_unknown_attack/rpm-accessory-2.csv,f7ff3cd2997991fbefb483bf9bd72a54ec49e3af707785fbdf1c20bafea5e192,5596879,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,138381,0,0,0,0,0,0,0,138166,215,0.00155368,0,0,1672531200.0,1672531285.633497,85.633497,0,0,0.000000000,50,3,3,2,16,2,0,215,multiple,13433,49014,1,0.006042,1672531208.3241048,1672531230.247725,21.923620,0.103404,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,speed-1.csv,speed,set_03/test_04_unknown_vehicle_unknown_attack/speed-1.csv,7b9b7973e083836d17f0cbb57591028029991db4569c020f8cf4c5ee9bfc337d,30421072,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,757055,0,0,0,0,0,0,0,744180,12875,0.01700669,0,0,1672531200.0,1672531661.208904,461.208904,0,18,0.000000000,54,3,3,2,16,2,0,12236,multiple,91976,744255,3,0.019738,1672531256.99752,1672531653.2766368,396.279117,99.589444,6,multiple_windows,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,speed-2.csv,speed,set_03/test_04_unknown_vehicle_unknown_attack/speed-2.csv,34dc42612af9a77306650262741429321e73547f9febe2bc8fee30e909c3bd64,28643415,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,714871,0,0,0,0,0,0,0,713513,1358,0.00189964,0,0,1672531200.0,1672531642.2079279,442.207928,0,2,0.000000000,54,3,3,2,16,2,0,1276,multiple,145984,614993,2,0.002895,1672531290.477051,1672531580.308507,289.831456,88.671313,5,multiple_windows,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,speed-accessory-1.csv,speed-accessory,set_03/test_04_unknown_vehicle_unknown_attack/speed-accessory-1.csv,ff264d1b07da2d34c5ddf4386e485863b9ed628f2878dc1adfb3edd20e2d4273,10558989,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,262041,0,0,0,0,0,0,0,260611,1430,0.00545716,0,0,1672531200.0,1672531361.5246949,161.524695,0,4,0.000000000,50,3,3,2,16,2,0,1430,multiple,11308,43213,1,0.044819,1672531207.0052428,1672531225.8987441,18.893501,0.014174,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,speed-accessory-2.csv,speed-accessory,set_03/test_04_unknown_vehicle_unknown_attack/speed-accessory-2.csv,55b79b9c9493ce35bb9b39f73b74e44d3a0373a1f42c33398a82f0702f2c6ab8,6647294,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,164771,0,0,0,0,0,0,0,164681,90,0.00054621,0,0,1672531200.0,1672531302.0663519,102.066352,0,0,0.000000000,54,3,3,2,16,2,0,80,multiple,18135,18669,3,0.168224,1672531211.241307,1672531211.5145888,0.273282,0.003955,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,standstill-1.csv,standstill,set_03/test_04_unknown_vehicle_unknown_attack/standstill-1.csv,15926e6cb364f9e1ed73f3cc5481044bdc87b01c9535f25c2619695689036889,12404934,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,306189,0,0,0,0,0,0,0,298327,7862,0.02567695,0,0,1672531200.0,1672531384.897017,184.897017,0,12,0.000000000,50,3,3,2,16,2,0,6872,multiple,26623,73066,3,0.169279,1672531216.4979031,1672531240.411025,23.913122,0.004379,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,standstill-2.csv,standstill,set_03/test_04_unknown_vehicle_unknown_attack/standstill-2.csv,7dbd5df9d928149f89c4532a523426d80d74e24f69b37f1f554c1e6622c441df,35735469,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,892327,0,0,0,0,0,0,0,889966,2361,0.00264589,0,0,1672531200.0,1672531751.556603,551.556603,0,5,0.000000000,54,3,3,2,16,2,0,2331,multiple,417759,432138,2,0.164186,1672531458.90474,1672531466.3542271,7.449487,0.004843,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,systematic-1.csv,systematic,set_03/test_04_unknown_vehicle_unknown_attack/systematic-1.csv,fe44285f29d4d59d1b75f8884ca8a7331aac6fdf341cb3c4bd90f4b8e40f30f7,20886277,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,519433,0,0,0,0,0,0,0,509965,9468,0.01822757,567,567,1672531200.0,1672531516.0603859,316.060386,0,9,0.000000000,2048,3,3,0,16,2,0,6448,multiple,57962,83830,6,0.365998,1672531235.9217708,1672531246.0948138,10.173043,0.001239,1,single_window,0,True,
set_03,test_04_unknown_vehicle_unknown_attack,test,systematic-2.csv,systematic,set_03/test_04_unknown_vehicle_unknown_attack/systematic-2.csv,7f1cdfd5af58d2fb062ec01bd636fad67399567762bfed147173fec67ad5a560,25236201,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,630419,0,0,0,0,0,0,0,628052,2367,0.00375465,159,159,1672531200.0,1672531589.2463441,389.246344,0,11,0.000000000,2048,3,3,0,16,2,0,2367,multiple,74311,115259,1,0.057804,1672531246.05507,1672531269.965481,23.910411,0.010304,1,single_window,0,True,
set_03,train_01,train,accessory-3.csv,accessory,set_03/train_01/accessory-3.csv,a852a97e77dd52aedc3bc5b7c8da26fa1301e523ae317c39da8f5ddb27d28017,8227506,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,216573,0,0,0,0,0,0,0,216573,0,0.00000000,0,0,1672531200.0,1672531284.2361109,84.236111,0,0,0.000000000,98,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_03,train_01,train,accessory-4.csv,accessory,set_03/train_01/accessory-4.csv,6d5e8e63931a46a30dbb433485f9c576e2cd09f007a84bf21b370994447f24ff,16994933,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,446433,0,0,0,0,0,0,0,446433,0,0.00000000,0,0,1672531200.0,1672531373.644027,173.644027,0,0,0.000000000,98,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_03,train_01,train,attack-free-3.csv,attack-free,set_03/train_01/attack-free-3.csv,058cdaf94c7cea2fb06aca594bba2e063e3fcf6339ec85f9643dfa90c4d16192,65768839,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1711471,0,0,0,0,0,0,0,1711471,0,0.00000000,0,0,1672531200.0,1672531866.5693719,666.569372,0,0,0.000000000,98,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_03,train_01,train,attack-free-4.csv,attack-free,set_03/train_01/attack-free-4.csv,e233edf7aee67e0fe3d8c217a6611058da5755d1642e1249b8d7ed533db79d2c,49512315,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1295306,0,0,0,0,0,0,0,1295306,0,0.00000000,0,0,1672531200.0,1672531703.8911331,503.891133,0,0,0.000000000,98,3,3,2,16,2,0,0,none,,,0,,,,,,0,none,0,True,
set_03,train_01,train,DoS-3.csv,DoS,set_03/train_01/DoS-3.csv,543c7f0f3218657a09fe7bc9fb7c95591725ec3832998323b68d2a9c8e754204,42431037,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1100971,0,0,0,0,0,0,0,943319,157652,0.14319360,0,0,1672531200.0,1672531566.812345,366.812345,0,324,0.000000000,98,3,3,2,16,2,0,96234,multiple,146527,629842,8,0.326188,1672531256.9665091,1672531383.576138,126.609629,0.004746,1,single_window,0,True,
set_03,train_01,train,DoS-4.csv,DoS,set_03/train_01/DoS-4.csv,2f059858b0b25520befd23f00d5558ae2714eba72b540357465608ff6ebbde8c,26343887,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,689028,0,0,0,0,0,0,0,683104,5924,0.00859762,0,0,1672531200.0,1672531465.599287,265.599287,0,12,0.000000000,98,3,3,2,16,2,0,3659,multiple,273200,291448,8,0.324621,1672531306.1731398,1672531310.96376,4.790620,0.001677,1,single_window,0,True,
set_03,train_01,train,double-3.csv,double,set_03/train_01/double-3.csv,4fe234bb64647e7bcdd7d662b2c079e9726135c78d1d3046ce7ce3d7ea49759a,17242768,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,449725,0,0,0,0,0,0,0,449429,296,0.00065818,0,0,1672531200.0,1672531374.707103,174.707103,7,2,0.000079155,98,3,3,2,16,2,0,247,multiple,197471,202622,2,0.057453,1672531276.7647102,1672531278.6567121,1.892002,0.012871,1,single_window,0,True,
set_03,train_01,train,double-4.csv,double,set_03/train_01/double-4.csv,bdfd582e641ede956892c720a416889ca217a7c8c8863f7b8876cb4837209705,62773392,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1646538,0,0,0,0,0,0,0,1646182,356,0.00021621,0,0,1672531200.0,1672531839.9697368,639.969737,4,0,0.000060797,98,3,3,2,16,2,0,287,multiple,861186,867356,2,0.057689,1672531534.8092029,1672531537.069742,2.260539,0.012930,1,single_window,0,True,
set_03,train_01,train,force-neutral-3.csv,force-neutral,set_03/train_01/force-neutral-3.csv,be45ea3adc7dc010ff83218cf7ccd7f5a615999476f6b40e5946220dca198bc3,17064422,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,449461,0,0,0,0,0,0,0,449429,32,0.00007120,0,0,1672531200.0,1672531374.70668,174.706680,1,0,0.000130177,98,3,3,2,16,2,0,32,multiple,293970,302153,1,0.003910,1672531314.274,1672531317.448314,3.174314,0.103117,1,single_window,0,True,
set_03,train_01,train,force-neutral-4.csv,force-neutral,set_03/train_01/force-neutral-4.csv,2b7b9c19741b51cfb413daeb864cfc50d17a45293066d967e6033ddd4799c94e,62637610,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,1646238,0,0,0,0,0,0,0,1646182,56,0.00003402,0,0,1672531200.0,1672531839.9689679,639.968968,5,0,0.000057936,98,3,3,2,16,2,0,56,multiple,916174,930700,1,0.003855,1672531556.1774449,1672531561.8115489,5.634104,0.103220,1,single_window,0,True,
set_03,train_01,train,fuzzing-3.csv,fuzzing,set_03/train_01/fuzzing-3.csv,7859e38534232f58fb066d76ec3b8e8bc8767332166c8e159cf81547d98d547e,11292970,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,296365,0,1,0,0,0,1,0,292517,3848,0.01298399,237,237,1672531200.0,1672531313.78568,113.785680,0,2,0.000000000,1756,3,3,0,17,2,1,3077,multiple,17,125857,5,0.030578,1672531200.0035541,1672531247.4595962,47.456042,43.341905,2,multiple_windows,0,True,
set_03,train_01,train,fuzzing-4.csv,fuzzing,set_03/train_01/fuzzing-4.csv,e14949c9bfd3bbb4883c2f997709a5c35cd294ad96ca57ed4ad4f5ba968d75dc,30393754,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,795457,0,0,0,0,0,0,0,795285,172,0.00021623,12,12,1672531200.0,1672531509.64372,309.643720,0,1,0.000000000,257,3,3,0,16,2,0,172,multiple,452223,496404,1,0.003893,1672531376.1473,1672531393.2652791,17.117979,0.100208,1,single_window,0,True,
set_03,train_01,train,triple-3.csv,triple,set_03/train_01/triple-3.csv,b3aa7b898e4cf94183ccece5a827cb6da45b966fbe44c725a141d2852fa18b3a,24267026,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,635673,0,0,0,0,0,0,0,635271,402,0.00063240,0,0,1672531200.0,1672531446.9789741,246.978974,10,3,0.000095129,98,3,3,2,16,2,0,312,multiple,380250,385420,3,0.077741,1672531347.843117,1672531349.691658,1.848541,0.012967,1,single_window,0,True,
set_03,train_01,train,triple-4.csv,triple,set_03/train_01/triple-4.csv,178654eb870cc52b8216ad225f33a41a145fa2aea9a1c0cb471b00e8a1a7e65c,24693880,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,646528,0,0,0,0,0,0,0,645587,941,0.00145547,0,0,1672531200.0,1672531451.0405791,251.040579,14,2,0.000084162,98,3,3,2,16,2,0,736,multiple,439505,451387,3,0.079189,1672531370.902751,1672531375.1589072,4.256156,0.013410,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,interval-1.csv,interval,set_04/test_01_known_vehicle_known_attack/interval-1.csv,bae034158b49ac5d63875c139704a98c25ddb5a322904fa854de585cfe5505c2,34641107,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,857154,0,0,0,0,0,0,0,765470,91684,0.10696328,0,0,1672531200.0,1672531674.4132152,474.413215,0,0,0.000000000,54,3,3,2,16,2,0,22918,multiple,26406,857150,8,0.110364,1672531216.362911,1672531674.4125619,458.049651,0.021782,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,interval-2.csv,interval,set_04/test_01_known_vehicle_known_attack/interval-2.csv,4c0d7fd5fabc804dc81ba8949242f0057bd1ab5c09dcc975d56e336cec41d19a,18663978,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,465145,0,0,0,0,0,0,0,451553,13592,0.02922100,0,0,1672531200.0,1672531479.8452291,279.845229,0,1,0.000000000,54,3,3,2,16,2,0,13591,multiple,12990,465136,2,0.030061,1672531208.0475671,1672531479.8421791,271.794612,0.021618,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,rpm-1.csv,rpm,set_04/test_01_known_vehicle_known_attack/rpm-1.csv,ed1de9001aadceb830229bf8a831106e2b5b06bfbf33870d1bc4dc92087705f4,19720399,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,488528,0,0,0,0,0,0,0,483698,4830,0.00988684,0,0,1672531200.0,1672531499.769563,299.769563,0,11,0.000000000,54,3,3,2,16,2,0,4575,multiple,92808,446979,2,0.013637,1672531257.5209908,1672531474.0208838,216.499893,56.281857,5,multiple_windows,0,True,
set_04,test_01_known_vehicle_known_attack,test,rpm-2.csv,rpm,set_04/test_01_known_vehicle_known_attack/rpm-2.csv,8d69e9a2f72ded996c7c9284e257855a06825bb2d9aa1e285fbb5458c6826229,22946502,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,569888,0,0,0,0,0,0,0,569420,468,0.00082121,0,0,1672531200.0,1672531552.905797,352.905797,0,1,0.000000000,54,3,3,2,16,2,0,468,multiple,142970,220769,1,0.006015,1672531288.610544,1672531336.536608,47.926064,0.103663,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,rpm-accessory-1.csv,rpm-accessory,set_04/test_01_known_vehicle_known_attack/rpm-accessory-1.csv,0b2cd22e6efa958e9f6eaad0c413dc96c01fc9a917a73c0c4695951633d164b1,5220106,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,129817,0,0,0,0,0,0,0,128469,1348,0.01038385,0,0,1672531200.0,1672531279.615557,79.615557,0,1,0.000000000,54,3,3,2,16,2,0,1344,multiple,41499,49822,2,0.161941,1672531225.7089229,1672531230.035362,4.326439,0.004402,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,rpm-accessory-2.csv,rpm-accessory,set_04/test_01_known_vehicle_known_attack/rpm-accessory-2.csv,f7ff3cd2997991fbefb483bf9bd72a54ec49e3af707785fbdf1c20bafea5e192,5596879,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,138381,0,0,0,0,0,0,0,138166,215,0.00155368,0,0,1672531200.0,1672531285.633497,85.633497,0,0,0.000000000,50,3,3,2,16,2,0,215,multiple,13433,49014,1,0.006042,1672531208.3241048,1672531230.247725,21.923620,0.103404,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,speed-1.csv,speed,set_04/test_01_known_vehicle_known_attack/speed-1.csv,7b9b7973e083836d17f0cbb57591028029991db4569c020f8cf4c5ee9bfc337d,30421072,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,757055,0,0,0,0,0,0,0,744180,12875,0.01700669,0,0,1672531200.0,1672531661.208904,461.208904,0,18,0.000000000,54,3,3,2,16,2,0,12236,multiple,91976,744255,3,0.019738,1672531256.99752,1672531653.2766368,396.279117,99.589444,6,multiple_windows,0,True,
set_04,test_01_known_vehicle_known_attack,test,speed-2.csv,speed,set_04/test_01_known_vehicle_known_attack/speed-2.csv,34dc42612af9a77306650262741429321e73547f9febe2bc8fee30e909c3bd64,28643415,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,714871,0,0,0,0,0,0,0,713513,1358,0.00189964,0,0,1672531200.0,1672531642.2079279,442.207928,0,2,0.000000000,54,3,3,2,16,2,0,1276,multiple,145984,614993,2,0.002895,1672531290.477051,1672531580.308507,289.831456,88.671313,5,multiple_windows,0,True,
set_04,test_01_known_vehicle_known_attack,test,speed-accessory-1.csv,speed-accessory,set_04/test_01_known_vehicle_known_attack/speed-accessory-1.csv,ff264d1b07da2d34c5ddf4386e485863b9ed628f2878dc1adfb3edd20e2d4273,10558989,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,262041,0,0,0,0,0,0,0,260611,1430,0.00545716,0,0,1672531200.0,1672531361.5246949,161.524695,0,4,0.000000000,50,3,3,2,16,2,0,1430,multiple,11308,43213,1,0.044819,1672531207.0052428,1672531225.8987441,18.893501,0.014174,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,speed-accessory-2.csv,speed-accessory,set_04/test_01_known_vehicle_known_attack/speed-accessory-2.csv,55b79b9c9493ce35bb9b39f73b74e44d3a0373a1f42c33398a82f0702f2c6ab8,6647294,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,164771,0,0,0,0,0,0,0,164681,90,0.00054621,0,0,1672531200.0,1672531302.0663519,102.066352,0,0,0.000000000,54,3,3,2,16,2,0,80,multiple,18135,18669,3,0.168224,1672531211.241307,1672531211.5145888,0.273282,0.003955,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,standstill-1.csv,standstill,set_04/test_01_known_vehicle_known_attack/standstill-1.csv,15926e6cb364f9e1ed73f3cc5481044bdc87b01c9535f25c2619695689036889,12404934,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,306189,0,0,0,0,0,0,0,298327,7862,0.02567695,0,0,1672531200.0,1672531384.897017,184.897017,0,12,0.000000000,50,3,3,2,16,2,0,6872,multiple,26623,73066,3,0.169279,1672531216.4979031,1672531240.411025,23.913122,0.004379,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,standstill-2.csv,standstill,set_04/test_01_known_vehicle_known_attack/standstill-2.csv,7dbd5df9d928149f89c4532a523426d80d74e24f69b37f1f554c1e6622c441df,35735469,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,892327,0,0,0,0,0,0,0,889966,2361,0.00264589,0,0,1672531200.0,1672531751.556603,551.556603,0,5,0.000000000,54,3,3,2,16,2,0,2331,multiple,417759,432138,2,0.164186,1672531458.90474,1672531466.3542271,7.449487,0.004843,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,systematic-1.csv,systematic,set_04/test_01_known_vehicle_known_attack/systematic-1.csv,fe44285f29d4d59d1b75f8884ca8a7331aac6fdf341cb3c4bd90f4b8e40f30f7,20886277,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,519433,0,0,0,0,0,0,0,509965,9468,0.01822757,567,567,1672531200.0,1672531516.0603859,316.060386,0,9,0.000000000,2048,3,3,0,16,2,0,6448,multiple,57962,83830,6,0.365998,1672531235.9217708,1672531246.0948138,10.173043,0.001239,1,single_window,0,True,
set_04,test_01_known_vehicle_known_attack,test,systematic-2.csv,systematic,set_04/test_01_known_vehicle_known_attack/systematic-2.csv,7f1cdfd5af58d2fb062ec01bd636fad67399567762bfed147173fec67ad5a560,25236201,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,630419,0,0,0,0,0,0,0,628052,2367,0.00375465,159,159,1672531200.0,1672531589.2463441,389.246344,0,11,0.000000000,2048,3,3,0,16,2,0,2367,multiple,74311,115259,1,0.057804,1672531246.05507,1672531269.965481,23.910411,0.010304,1,single_window,0,True,
set_04,test_02_unknown_vehicle_known_attack,test,interval-1.csv,interval,set_04/test_02_unknown_vehicle_known_attack/interval-1.csv,eac9c98a5be612bbfa5cb81481de98c3553c4644e8a20b175859cc6cde2c7f53,23948856,"timestamp,arbitration_id,data_field,attack",timestamp|arbitration_id|data_field|attack,True,False,634191,0,0,0,0,0,0,0,619066,15125,0.02384928,0,0,1672531200.0,1672531510.9954219,310.995422,3424,48,0.005339146,62,3,3,4,16,4,0,15125,multiple,12681,632954,1,0.024384,1672531206.4176669,1672531508.8746,302.456933,0.031351,1,single_window,0,True,
